""TranscriptID" "ctrl1_sorted" "ctrl2_sorted" "ctrl3_sorted" "de1_sorted" "de2_sorted" "de3_sorted"
"ENST00000645462.1" 4.40951 1.78495 5.72865 1.88754 6.31591 2.46409
"ENST00000645471.1" 5.47258 3.87272 1.53953 2.96839 0 4.03459
"ENST00000645481.2" 2 0 4 5 0 0
"ENST00000645482.3" 949.78654 1119.26933 712.65241 890.31267 915.82795 673.23717
"ENST00000645495.2" 116.52029 120.34596 88.89749 52.02426 91.96041 45.52431
"ENST00000645496.2" 358.05907 142.76534 260.2223 59.11881 158.58531 96.96303
"ENST00000645500.1" 0 6.2211 2.85408 0 0 0
"ENST00000645507.1" 47 45 43 11 21 37
"ENST00000645516.1" 3 1.5 0 0 0 1
"ENST00000645519.1" 1 6 1 3 2 0
"ENST00000645522.1" 0 2.90888 2.6634 3 2.94261 11.83699
"ENST00000645548.2" 0 0 0 0 5.45416 2.4984
"ENST00000645549.1" 0 0.2683 3 1.37403 0 6.45065
"ENST00000645563.1" 0 1.58613 0 0 0 0
"ENST00000645569.1" 0 0 1.19483 0 2 0
"ENST00000645606.1" 0 4 1 1 2 5
"ENST00000645609.1" 0 0 0 5.90622 0 0
"ENST00000645621.1" 15.83297 6.46301 0 9.44065 0 11.61852
"ENST00000645622.1" 0 2 0.70733 0.25464 4 1
"ENST00000645652.2" 0 5 2 1 2 0
"ENST00000645655.1" 1 0 2 2 0 0
"ENST00000645668.2" 4 13.03889 12 4.92912 11.9363 6.61259
"ENST00000645674.2" 922.22442 924.35525 1127.24451 1984.2504 1764.22275 1278.68649
"ENST00000645694.3" 16 14 8 14.57143 3 19.25
"ENST00000645698.1" 18.14059 5.80266 7.95543 993.32524 1533.67697 1187.43185
"ENST00000645722.2" 0 0 11.57143 17.33333 12.25 5.5
"ENST00000645723.1" 0 2.5 0 0 7.03579 0
"ENST00000645759.1" 0 0 1.20324 0 0 7.50898
"ENST00000645763.1" 3.08725 0 0.02334 0 0 1.16783
"ENST00000645775.1" 0 0 0 0 0 0
"ENST00000645780.1" 1.56981 0 0 0 0 0
"ENST00000645791.1" 0 0 0 2.0708 0 0
"ENST00000645813.1" 0 1 1 0 0 0
"ENST00000645818.2" 6.47896 10.07374 8.30306 0 0 1.03905
"ENST00000645819.1" 2 7.12926 0 7.01682 8.76013 14.13715
"ENST00000645831.2" 3 5 4 0 0 0
"ENST00000645843.2" 1.27441 3.53475 5 1.5 2.24489 4
"ENST00000645846.2" 3.2 1 0 0.5 0 0
"ENST00000645878.1" 0 0 2.44018 2.34286 1.54149 1.74331
"ENST00000645898.2" 14 1.5 0.66667 2.5 3 8
"ENST00000645929.1" 0 3.25 2.3692 2 1.25 2.5
"ENST00000645953.1" 0 0 0 0 2.47318 0
"ENST00000645963.2" 0 4 3 0 1.02414 3.35811
"ENST00000645977.1" 2.64278 2.1098 7.83672 0 0 1.03905
"ENST00000645999.1" 0 2.80629 3.63929 7.81987 0 8.60645
"ENST00000646001.2" 3 9 6 3 12 3
"ENST00000646008.1" 0 2.0119 6.2924 5.28409 1.05556 0
"ENST00000646038.2" 7 8.86988 14.4747 1 14 0
"ENST00000646042.1" 2.08623 19.25829 0.65437 0 3.96704 3.7658
"ENST00000646045.2" 0 0 4.5 4.5 0 0
"ENST00000646052.2" 0 0 0 0 0 1
"ENST00000646076.1" 8.28377 7.33333 6 3.2 4.66667 0
"ENST00000646101.2" 154.33854 95.84698 98.35266 53.20275 96.86453 56.94907
"ENST00000646102.2" 0 0 0 0 0 0
"ENST00000646124.2" 45.72738 69.56137 49.95266 20.40172 16.16656 10.75049
"ENST00000646147.1" 3 6 0 5 0 7.5
"ENST00000646171.1" 3.42411 2 1.17887 0 0 0
"ENST00000646176.1" 1.83143 5.41387 2 4.76125 4.40946 4.81996
"ENST00000646199.1" 5.38825 2.45787 1.12629 1.05197 1.13262 0
"ENST00000646209.2" 5.99992 1.33333 4 22 0 2
"ENST00000646213.1" 0 2 3 4 1 6
"ENST00000646219.2" 0 1 1.14191 4.53883 0 0
"ENST00000646223.1" 2.71892 1.78439 4.15351 9.48501 14.54912 15.99563
"ENST00000646225.1" 1 1 1 4 3 5
"ENST00000646236.1" 0 0 1.12373 2.24651 0 0
"ENST00000646242.1" 3.76204 2.60178 3.67921 14.88294 13.37187 1.24951
"ENST00000646282.1" 0 0 0 0 0 0
"ENST00000646304.1" 11.54 1.51028 0 0 0 4.96015
"ENST00000646367.1" 0 0 0 0 3 0
"ENST00000646370.2" 155.3705 97.62926 78.08181 281.11976 218.73295 201.49687
"ENST00000646375.2" 0 0 0 0 1 1
"ENST00000646441.1" 7 7 4 4 4 4
"ENST00000646446.1" 0.33333 1.33333 0 4 0 2
"ENST00000646449.2" 639.89165 1345.11434 605.60601 614.73824 997.04573 539.56383
"ENST00000646453.1" 5.43278 0 0 0 8.29485 3.03381
"ENST00000646464.2" 0 4.66653 1.41914 7.56834 2.29277 3.76669
"ENST00000646468.1" 0 8.57143 10.71429 8.57143 5 6.85714
"ENST00000646489.1" 0 2.55235 6.76991 0 5.90631 1.21522
"ENST00000646496.1" 0 0 0 2.20245 0 0
"ENST00000646499.1" 0 2.1636 0 0 0 0
"ENST00000646501.1" 1 0 2 0 1 0
"ENST00000646506.1" 9.14548 4.34759 0 0 0 1.76202
"ENST00000646510.1" 0 0 0.53257 0 0 3.23611
"ENST00000646520.1" 23.89026 0 21.28575 19.08425 40.38404 6.36524
"ENST00000646548.1" 4.69798 14 12 7.5 12 7
"ENST00000646561.1" 0 20 0 17 13.9406 0
"ENST00000646567.2" 0 2 0 0 0 0
"ENST00000646571.1" 0 7.5 0 4 0 2
"ENST00000646573.2" 4.33612 5.56481 0 1.50802 3.12316 2.6433
"ENST00000646575.2" 0 7.01367 12.03769 0 0 0
"ENST00000646601.1" 0 3.8399 0 0 0 0
"ENST00000646607.2" 18 7 12 20 32 11.97768
"ENST00000646620.1" 15 1 10.3518 1.32408 5.70806 3.32263
"ENST00000646630.1" 1.52596 0.59772 1.15234 2 3 5.5
"ENST00000646632.1" 0 2.05136 2 0 0 5
"ENST00000646641.1" 57 27 49 40 32 31
"ENST00000646647.2" 4 3.25 11.26159 2 1.25 2.5
"ENST00000646648.1" 4.5634 15.00306 5.85062 12.22215 2.35614 1.16336
"ENST00000646649.1" 3.17365 0 0 11.54979 8.0451 3.89752
"ENST00000646651.1" 24.2 4.83505 11.49398 18 2.41667 6.84211
"ENST00000646664.1" 152.99598 174.27017 213.99263 112.46488 196.7907 178.87617
"ENST00000646667.1" 21 14 16 20 5 4
"ENST00000646673.2" 58.05077 88.17751 52.47364 61.54687 61.45579 73.12331
"ENST00000646700.1" 5.31226 1.16958 1.12928 0 4.5909 0
"ENST00000646708.1" 2.20646 0 0 0 0 0
"ENST00000646714.1" 3.87745 1.75433 0 0 3.04063 0
"ENST00000646727.1" 1.32561 0 4.64449 4.8664 1.4812 28.60276
"ENST00000646745.1" 2.33333 6.25294 1 2 3 2
"ENST00000646748.1" 21 16 46 21.63272 14 16
"ENST00000646777.1" 5.00718 3.56966 10.472 10.54839 3.28684 2.00085
"ENST00000646800.1" 5.40394 0 8.57426 13.50848 22.25719 0
"ENST00000646803.1" 6 4.57476 13 18 7 8
"ENST00000646804.1" 0 2.53584 0 0 2.89718 1.58473
"ENST00000646818.2" 0 0 0 5.24333 0 0
"ENST00000646827.1" 5 7.91667 12.14286 7.11111 4 17.94737
"ENST00000646852.1" 11.0207 3.00512 8.02674 2.1465 10.41208 4.0281
"ENST00000646855.1" 7.2 2 6 10 11.91667 0
"ENST00000646869.1" 0 0 1.76899 0 0 0
"ENST00000646881.3" 11.72788 8.08008 9.09069 87.72204 120.30113 128.03451
"ENST00000646891.2" 3.23822 0 0 0 0 0
"ENST00000646896.1" 12.96735 12.95643 19.23543 84.80521 126.30871 57.98681
"ENST00000646897.1" 0 0 0.66667 2.5 3 0
"ENST00000646898.1" 2.51347 0 0 0 0 0
"ENST00000646909.1" 15.3339 47.07449 13.41532 49.08561 47.56945 17.38231
"ENST00000646918.1" 0 0 0 0 0 0
"ENST00000646928.1" 5 0 0 0 1 3
"ENST00000646932.1" 16.46015 15.21504 16.59386 7.38462 5.79437 6.33891
"ENST00000646935.2" 13.33333 13 18 0 6.66667 6
"ENST00000646974.2" 30.63499 45.78 14.36441 9.15482 17.02441 9.30564
"ENST00000646985.1" 0 1.33333 0 3.33333 0 1.66667
"ENST00000647002.2" 0 0 2.86132 0.07843 0 0.05586
"ENST00000647020.1" 228 197 294 234 227 171
"ENST00000647037.1" 29.97505 21.31476 23.09299 15.98046 7.86745 9.21498
"ENST00000647043.1" 0 1 1 0 0 2
"ENST00000647044.1" 0 3.33333 1.18182 4.25 0 0
"ENST00000647095.1" 3.19442 3.27638 10.2774 2.71013 0 8.82944
"ENST00000647097.2" 26.51218 29.23626 12.35551 9.7328 7.40598 19.66439
"ENST00000647103.1" 0 0 7.16547 4.17593 6.95573 8.64257
"ENST00000647169.1" 0 4.54216 0 6.96633 8.31417 0
"ENST00000647176.1" 3 9 6 4 3 7
"ENST00000647188.2" 0 0 0 1.5 0 0
"ENST00000647202.1" 1 0 0 0 0 4
"ENST00000647211.2" 0 1.58926 1.43477 0 0 0
"ENST00000647231.1" 1.47971 0 4.88694 0 1.09567 2.30138
"ENST00000647248.2" 1385.74141 1205.51497 1656.62014 527.07864 734.04131 1088.8871
"ENST00000647267.1" 10 1 4 7 1 10
"ENST00000647294.1" 0 0 0 1.35023 0 0
"ENST00000647297.1" 0 0 0 0 1 4.01813
"ENST00000647302.1" 8.42381 8.93096 0 2.16674 5.33887 0
"ENST00000647307.1" 4.07723 0 6 3 4 1
"ENST00000647317.2" 1.33333 0 0 3 2 1
"ENST00000647337.2" 2 0 2 0 2 1
"ENST00000647351.1" 0 1.24801 0 0 2.89509 0
"ENST00000647358.2" 5 0 8 0 2 1
"ENST00000647363.1" 0 0.5 4 0 3 0
"ENST00000647377.1" 2 7.12832 4.31443 5 4.66667 4
"ENST00000647382.2" 70.75703 76.01382 85.00802 123.12278 65.85006 79.00087
"ENST00000647388.1" 1 1 0 1 0 0
"ENST00000647394.1" 0 0 4.27619 0 0 0
"ENST00000647408.1" 0 0 2.43367 0 1.39907 1.3286
"ENST00000647417.1" 0 1 1 1 8 0
"ENST00000647433.1" 19.28395 17.33421 17.05033 6 0 19
"ENST00000647435.1" 48.79109 42.48779 102.06801 42.23084 35.2007 29.9115
"ENST00000647439.1" 5 0 0 2 2 3
"ENST00000647441.1" 14 40.43741 42.1875 47 43 22.94082
"ENST00000647444.2" 144.88407 61.56724 16.82123 57.57963 160.35097 213.61849
"ENST00000647453.1" 2 1 0 0 1 2
"ENST00000647456.1" 1 0 0 0 6 0
"ENST00000647465.1" 2 2.03914 1 3.09318 0 0
"ENST00000647468.2" 9 4 5 1 3 5
"ENST00000647476.1" 3.31986 3.70025 0 0 4.15961 2.57985
"ENST00000647500.1" 38.43019 54 15 11.58474 14 11
"ENST00000647506.1" 0 1 1.73749 1.1587 0 0
"ENST00000647512.2" 0.5 1.75 0 0 0 0
"ENST00000647518.1" 0 2.125 8.80941 0 0 3.20759
"ENST00000647523.2" 0 0 0 0 0 3
"ENST00000647529.1" 16.25418 27.17782 20.95656 44.63146 45.23183 20.94829
"ENST00000647557.2" 21.42813 9.74984 11.12151 24.41882 15.2537 14.70248
"ENST00000647561.1" 243.62523 214.47865 253.50514 443.76842 476.65137 324.1068
"ENST00000647575.1" 18.33333 22 49.28 17 9.42857 3.5
"ENST00000647578.1" 16.06595 3.02724 0 5.07412 0 2.09698
"ENST00000647584.2" 6.70895 30.69129 83.13555 10.11486 1.39489 7.56096
"ENST00000647586.1" 0 0 0 0 0 0
"ENST00000647587.1" 3.74848 7.28636 0.8349 0 0 0
"ENST00000647612.1" 4 4 8 9 1 7
"ENST00000647619.2" 0 0 0 0 0 0
"ENST00000647622.1" 15.35631 7.58333 8 6.46154 2 4.46005
"ENST00000647633.1" 3.28493 0 1.5231 1.59851 4.98788 0
"ENST00000647641.1" 0 3.3319 0 2.222 0 1.21189
"ENST00000647659.1" 1.5 0 0 4.5 0 2.5
"ENST00000647681.1" 4 3 1 4 3 2
"ENST00000647689.1" 0 0 0 1 1 2
"ENST00000647693.1" 2.67449 8.87601 4.09219 0 0 0
"ENST00000647724.1" 0 0 0 0 0 0
"ENST00000647738.2" 24.33653 12.82762 7.16039 3.52384 0 18.22706
"ENST00000647748.1" 0.5 7.66667 0 0 11 0
"ENST00000647750.1" 6.75 1 1 1 2 2.4
"ENST00000647755.1" 7.66347 6.17238 9.63292 0 7.02373 2.46081
"ENST00000647763.1" 0 0 0 0 0 0
"ENST00000647767.1" 0 0 2.3368 1.25327 4.65969 2.03893
"ENST00000647779.1" 0 0 0 3 0 1
"ENST00000647780.1" 104.19543 142.56689 106.64072 117.48604 168.98931 88.90322
"ENST00000647788.1" 1 4 34.43478 5.2 4.88889 3
"ENST00000647794.1" 1 0 3 5 1 2
"ENST00000647795.1" 0 0 0 0 0 0
"ENST00000647800.2" 163.6646 193.94022 203.84 171 110 86.92683
"ENST00000647812.1" 0 1 0 5 2 3
"ENST00000647814.1" 14 0 3 3 1 1
"ENST00000647821.1" 0 4 2 4 5 0
"ENST00000647830.1" 1 1 1 3 0 0
"ENST00000647831.1" 2.02027 0 0 1.25403 0 0
"ENST00000647835.1" 1.00223 17.02027 13.07318 8.30255 10.18971 14.26355
"ENST00000647841.1" 1636.54232 1669.60757 2121.82072 1721.88861 1698.98414 1706.82967
"ENST00000647845.1" 3 0 4 3 1 16
"ENST00000647856.1" 2 1 2 1 1 0
"ENST00000647859.1" 1.48015 4.44253 4.64543 2.222 0 0
"ENST00000647861.1" 2.18374 5.14107 0 0 2.88229 1.5777
"ENST00000647870.1" 13 0 9.42857 7 4 0
"ENST00000647872.1" 7 24 21.85418 11.83559 13 10
"ENST00000647873.1" 0 0 3 0 1.97796 2
"ENST00000647889.1" 0 0 0 0 0 1
"ENST00000647893.1" 8 3 1 7 5 1
"ENST00000647895.1" 1 1 1 0 2 1
"ENST00000647897.1" 15.5 27.63158 27.58621 7.33333 10.76923 19.5
"ENST00000647901.1" 0 2 1 1 1 0
"ENST00000647912.1" 10.07143 8.56 4 36 43.64286 39.2
"ENST00000647918.1" 5.05064 7.84379 1.30033 1.53361 0 5.73763
"ENST00000647928.1" 2.5 3.6 0 0 1.35294 2.66667
"ENST00000647930.1" 0 9 4 6 6 7.5
"ENST00000647941.2" 7 8 23 15 15 3
"ENST00000647948.1" 0 1 0 0 0 1
"ENST00000647952.1" 2 1 0 3 1 0
"ENST00000647956.2" 169.78713 286.90119 205.5093 74.51097 34.98443 61.64016
"ENST00000647959.1" 0 0 0 4.60353 2.06085 0
"ENST00000647967.1" 0 2 0 4 1 0
"ENST00000647989.1" 20 6.5 8 0 1.5 3.5
"ENST00000647998.2" 3 0 0 0 0 0
"ENST00000648006.3" 2642.14073 2800.78328 1834.60886 15.30568 13.04592 23.55883
"ENST00000648020.2" 9.40169 0 4.84976 0 2.60508 0
"ENST00000648022.1" 7 2 2 0 1 0
"ENST00000648024.1" 0 1 2 0 0 4
"ENST00000648033.1" 153 214 237 298 337 210
"ENST00000648037.1" 0 0 0 0 0 0
"ENST00000648049.1" 0 0 1 0 2 1
"ENST00000648050.1" 5 3 3 10 6 3
"ENST00000648078.1" 6.16675 1.6724 1.39023 0 1.80213 0
"ENST00000648085.1" 1.2 2 0 1 0 1
"ENST00000648087.1" 0 0 0 1.33853 0 2.58403
"ENST00000648094.1" 6 0 2 1 0 0
"ENST00000648100.1" 1 0 0 0 2 0
"ENST00000648109.1" 0 0 0 1.17241 0 0
"ENST00000648118.1" 0 2.66667 0 3 0 0
"ENST00000648122.1" 0 1 0 0 1 0
"ENST00000648127.1" 0 4 12.18383 19 3.375 5.35714
"ENST00000648130.1" 0 4.80949 0 7.30869 9.17777 0
"ENST00000648151.1" 0 6.24395 0 0 0 0
"ENST00000648156.1" 10 1 12 9 10 5
"ENST00000648161.1" 0 0 2.04827 0 11.90543 2.68803
"ENST00000648165.1" 0 0.5 1 0 0 0
"ENST00000648167.1" 1.51613 5.48837 9.62791 4.91803 10.17219 24.95455
"ENST00000648179.1" 5.33333 3.66667 16.75735 3.66667 6.33333 8.66667
"ENST00000648180.1" 0 1 8 7 0 2
"ENST00000648183.1" 0 0 6 1 1 0
"ENST00000648185.2" 14.76923 2 7 1 0 0
"ENST00000648187.1" 5.33333 3.66667 5.62133 3.66667 6.33333 8.66667
"ENST00000648194.1" 2.01221 0 0 1.33895 1.5 0
"ENST00000648195.1" 0 0 0 0 0 0
"ENST00000648200.2" 6.25419 6.45178 10.35294 5.73044 8.42611 10.23895
"ENST00000648217.1" 0 0 0 2.63989 0 0
"ENST00000648218.1" 1 2 0 0 0 0
"ENST00000648231.2" 0 15.51343 3.26494 0 2.5418 0
"ENST00000648242.1" 0 1 0 1.98325 0 1
"ENST00000648252.1" 0 0 0 0 0.33333 0
"ENST00000648264.1" 6 1 5 0 1 8
"ENST00000648267.1" 15.74122 55.45288 16.53263 35.22183 25.16813 26.85534
"ENST00000648268.1" 8.66667 7.2 0 47 30 22
"ENST00000648284.1" 0 2 1 0 4 1
"ENST00000648295.1" 0 0 0 0 3.33333 7.80827
"ENST00000648296.1" 2 1 2 3 2 2
"ENST00000648298.1" 2.38838 2.22414 7.25694 0 1.11784 0
"ENST00000648300.1" 1.04201 0 2.12294 0 0 0
"ENST00000648319.1" 1 2 1 6 1 1
"ENST00000648326.1" 5.33333 6.42857 2 1 0 4
"ENST00000648328.1" 6.73684 12.33122 3.30712 6.71703 5.35748 8.70903
"ENST00000648331.1" 1 0 5 1 6 0
"ENST00000648336.2" 5.21177 6 0 42 0 0
"ENST00000648338.1" 3.44949 13 3.24323 3.16145 5.38319 6.3652
"ENST00000648339.1" 0 0 0 0 0 0
"ENST00000648345.1" 0 0 2 0 0 0
"ENST00000648346.1" 0 27.96119 23.21406 10 14.66667 13.65787
"ENST00000648350.1" 2.18621 1.16243 0 0 0 1.02174
"ENST00000648377.1" 0 0 0 0 0 0
"ENST00000648388.1" 0 0 0 0 0 0
"ENST00000648391.1" 2 1 5 4 2 3
"ENST00000648427.1" 2.25734 0 0 0 0 0
"ENST00000648436.1" 1 5 7 4 5 1
"ENST00000648437.1" 1803.5073 1455.17015 1128.46237 1330.91726 1460.86747 1212.86091
"ENST00000648440.1" 7.85079 19.44689 24.22044 0 15 11.5
"ENST00000648444.1" 0 13.09333 45.25232 0 0 5.32337
"ENST00000648446.1" 0 19.65995 37 11.28123 16.33333 0
"ENST00000648452.1" 0 0 1.16136 0 0 0
"ENST00000648456.1" 123.92646 88.16355 111.86702 97.58053 150.89278 82.77896
"ENST00000648479.1" 3.24798 0 3.35743 0 0 0
"ENST00000648484.1" 0 0 0 0 1 0
"ENST00000648511.1" 0 1 0 0 0 0
"ENST00000648525.1" 1.5 0 0 0 0 0
"ENST00000648539.1" 0 0 1.33368 0 0 0
"ENST00000648549.2" 1 2 0 0 4 2
"ENST00000648560.1" 16.92308 9.70588 6.4 8.3125 18.61538 5.4
"ENST00000648566.1" 50 15 20 1 9 23
"ENST00000648568.1" 0 0 1 0 1 2
"ENST00000648570.1" 7 0 1 0 2 1
"ENST00000648585.1" 0 0 1 0 0 0
"ENST00000648591.1" 0 0 0 0 0 0
"ENST00000648600.1" 0 1.11811 1.23902 0 0 0
"ENST00000648608.1" 7.43188 14.75166 1.28152 1.84754 1.30804 0
"ENST00000648610.2" 0 3 1 3 2 5
"ENST00000648613.1" 4 30 7 3 3 6.5
"ENST00000648615.1" 7 18 7.33333 25.7117 0 10.46428
"ENST00000648638.1" 21.10811 40.13924 40.74419 24.815 32.55644 13.01846
"ENST00000648640.1" 64.37849 8.56862 9.49291 37.07559 63.76881 123.24351
"ENST00000648651.1" 0 19.65995 0 11.28123 0 46
"ENST00000648674.1" 93.21789 67.01994 33.41857 134.14514 177.72223 112.73038
"ENST00000648685.1" 0 2 2 2 1.5 1.5
"ENST00000648686.1" 0 1 0 0 2 1
"ENST00000648694.1" 0 40 32.66667 46.5 38 23.33333
"ENST00000648706.1" 0 0 5.33333 27.03018 36.42133 31.68996
"ENST00000648714.2" 3.61581 2.78167 3.59274 0 0 0
"ENST00000648715.1" 0 0 2 0 0 0.5
"ENST00000648719.1" 15.86508 19.70037 8.74902 29.1993 30.59877 31.64204
"ENST00000648724.3" 1 0 0 1.2 0 1.5
"ENST00000648745.1" 6.54545 7.14286 1.54545 0 1.66667 1.28571
"ENST00000648755.1" 10.606 5.62156 16.30162 3.32803 2 0
"ENST00000648759.1" 0 0 0 1 0 0
"ENST00000648762.1" 0 5.22889 5.62607 2.12521 7.88982 0
"ENST00000648771.1" 3.73679 0 0 6.29547 0 0
"ENST00000648777.1" 0 2.8 0 0 0 0
"ENST00000648814.2" 0 0 0.2067 2.47616 0.57691 0.64741
"ENST00000648817.1" 4.3431 0 12.00639 7.88186 2.94128 8.07218
"ENST00000648819.1" 4 7 0 9 6 2
"ENST00000648837.1" 3 1 1 2 4 6
"ENST00000648839.1" 1630.60236 1402.68022 1890.17157 471.24444 470.12844 450.84906
"ENST00000648844.2" 0 3.66667 11.5 16 24 5
"ENST00000648866.1" 6 1.5 8 7 10.5 7.5
"ENST00000648867.1" 0 0 1 1.37228 0 1.67584
"ENST00000648868.1" 5 5 4 4.44444 4 20.77778
"ENST00000648872.1" 0 6.13203 0 6.57707 7.25639 1.20995
"ENST00000648890.1" 4.32685 2.99884 0 0 1.44404 3.6
"ENST00000648892.1" 16.66486 0 1.4688 8.04064 7 13.19155
"ENST00000648905.1" 0 0 0 0 0 0
"ENST00000648908.2" 5.33333 0 12 3 6 2.5
"ENST00000648909.1" 4.56784 9.64333 2.34907 2 3 3.7093
"ENST00000648911.1" 0 12.25868 0 1e-05 0 56.82279
"ENST00000648915.2" 8.59354 2.99884 5 5.49558 11.11123 2.4
"ENST00000648917.1" 0 6.5 8 3 1.5 3.5
"ENST00000648919.1" 0 1 0 0 0 2
"ENST00000648925.1" 0 0 3.25 0 0 0
"ENST00000648928.1" 0 0 0 0 10.39935 10.66472
"ENST00000648936.2" 1.5 30.96874 7.33781 11.63997 6.33952 1.28442
"ENST00000648942.1" 0 0 1 1 0 0
"ENST00000648947.1" 6.94356 13.36555 7.5 7 11 0
"ENST00000648948.2" 3.5 2 5.5 1 7 8
"ENST00000648957.1" 5.33333 5.5 0 0 0 0.5
"ENST00000648971.1" 0 0 0 0 0 0
"ENST00000648973.1" 0.66129 1.33333 7 0 0 0
"ENST00000648977.1" 1 0 0 0 1 0
"ENST00000648978.1" 0 0 1 0 1.38841 2.90593
"ENST00000648980.1" 0 1 0 0 0 1
"ENST00000648994.2" 10 10 13 0 0 1
"ENST00000649003.1" 6.66667 16.71429 0 5 0 0
"ENST00000649012.1" 2.74214 9.73083 3.44551 94.57393 64.97729 78.82909
"ENST00000649014.1" 0 1 0 0 0 1.05556
"ENST00000649015.2" 10 3 0 5 4 9.75
"ENST00000649022.2" 0 0 3.26494 11.27541 2.5418 0
"ENST00000649030.2" 17 37 15 9 40 7
"ENST00000649036.1" 0 0 0 5.37952 0 0
"ENST00000649046.1" 5 0 0 0 0 0
"ENST00000649063.2" 7 14 9.75 12 6 7
"ENST00000649076.2" 2.33333 0 0 0 2 0.5
"ENST00000649078.1" 6.39967 8.71177 0.01633 1.7879 0 8.87658
"ENST00000649095.1" 2 0 1 0 0 0
"ENST00000649096.1" 40.04609 39.41516 7.5 42.50134 54.60747 80.07751
"ENST00000649102.1" 1 3 0 0 0 0
"ENST00000649108.1" 0 0 2 3 2 1
"ENST00000649124.2" 0 0 0 0 0 0
"ENST00000649129.2" 0 1 0 1 0 0
"ENST00000649140.1" 0 0 0 0 2 1
"ENST00000649141.2" 10 7 3 17 7 3
"ENST00000649156.2" 0 10 3 10 6 3
"ENST00000649165.1" 5 0 0 0 1 0
"ENST00000649170.1" 40.34483 23.69231 20.42857 8.25 11.33333 10.9375
"ENST00000649185.1" 1.44847 0 0 0 1.44241 0
"ENST00000649191.2" 4.89141 10.2653 6.20295 0 3.47878 0
"ENST00000649195.1" 1648.14779 1462.25384 2203.57749 794.24141 702.68785 684.18335
"ENST00000649205.1" 3.95287 0 0 0 2.83126 0
"ENST00000649209.1" 5 2 0 0 4 0
"ENST00000649216.1" 2.71648 0 0 1.45482 0 3.57925
"ENST00000649217.2" 9 8 13 7 3 7
"ENST00000649226.1" 0 0 0 0 0 0
"ENST00000649248.1" 0 0 4 0 4 0
"ENST00000649249.1" 0 2.23142 3.37601 0 1.35049 1.04134
"ENST00000649261.1" 0 0 3.86653 1.28213 0 9.62001
"ENST00000649264.1" 0 6 2 6.66667 5 2
"ENST00000649279.2" 2 3.33333 3 1.66667 0 1.66667
"ENST00000649286.2" 2 4 6 0 3 17.94444
"ENST00000649297.1" 0 5.11915 0 2.1009 5 0
"ENST00000649301.1" 17.99089 7.93678 3.96504 6.7684 0 0
"ENST00000649306.1" 0 0 0 0 0 0
"ENST00000649307.1" 0 0 0 1 0 0
"ENST00000649308.1" 0 0 0 0 0 0
"ENST00000649309.2" 4.44136 0.78335 0 0 3.3122 20.17552
"ENST00000649352.1" 3 1.5 0 4.5 0 1.5
"ENST00000649356.2" 0 2 4 0 0 3
"ENST00000649367.1" 51.2 39.6 120.6 80.61538 78 48.66667
"ENST00000649368.1" 7 5 6 3 5 5
"ENST00000649377.1" 2.82353 7.78947 3.46154 2.3 0 2.69231
"ENST00000649393.1" 1 0 2 0 0 0
"ENST00000649409.2" 4 10 18 3 3 6
"ENST00000649416.1" 1 0 0 0 0 0
"ENST00000649429.1" 0 1 0 0 3 2
"ENST00000649445.1" 0 0 0 0 0 0
"ENST00000649446.1" 0 6.4022 3.53214 0 2.39783 4
"ENST00000649447.2" 0 0 0 0 0 0
"ENST00000649451.1" 21.44633 8.35826 39.57692 10.2815 15.3757 0
"ENST00000649452.1" 6.3354 1.05978 4.16 0 0 1.07317
"ENST00000649463.1" 7.33514 2.5 0.25993 1.97968 0 2.12276
"ENST00000649465.1" 3.6 0 0 1.42857 0 2
"ENST00000649473.1" 0 3 1 4 1 0
"ENST00000649486.1" 0 2 1 1 2 0
"ENST00000649488.2" 5 6 5 5 4 2
"ENST00000649491.1" 0 0 28 100 88 8.57143
"ENST00000649528.3" 59 31 7 28 18.5 12
"ENST00000649529.1" 66.5 71 58 45.37037 18 39
"ENST00000649547.1" 5 4 3 9 6 4
"ENST00000649550.1" 0 0 2.82737 0 0 0
"ENST00000649557.1" 0 4.33164 5 1 1 0
"ENST00000649564.1" 0 1.5 0 0 0 0
"ENST00000649567.1" 4.5 4.34419 0 0 0 0
"ENST00000649568.1" 2 0 0 0 0 0
"ENST00000649575.2" 8.40741 2.63278 0 0 2.83483 0
"ENST00000649580.1" 3 1 0 0.5 1 0
"ENST00000649583.1" 1.54287 3.83483 0 1.27563 3.20613 1.1238
"ENST00000649586.2" 4 9 0 1 4.66667 4
"ENST00000649620.1" 293.82341 352.9858 245.08611 279.53306 522.28084 399.48621
"ENST00000649622.1" 4.35831 0 2.26821 4.68977 0.4 3.20315
"ENST00000649628.1" 3 0 1 2 0 0
"ENST00000649629.1" 0 0 0 2 0 0
"ENST00000649644.1" 9 1.5 3.5 1.5 0 4.5
"ENST00000649650.1" 0 1 0.5 0.5 0.5 1.5
"ENST00000649651.2" 14 33 11.56496 13.95956 6 12
"ENST00000649664.1" 9 8.8 15.75 5 13.33333 4.85714
"ENST00000649666.2" 1 2 2.6246 0 0.5 0
"ENST00000649670.1" 0 2 0 0 0 1
"ENST00000649673.1" 0 0 2.19549 0 0 0
"ENST00000649678.1" 15.75855 16.54083 51.00249 27.0088 38.73258 17.51119
